serieComp,Orden,Operacion,Descripcion,serieEquipo,TrabajoCotizado,TrabajoReal,OSMadre
AGC02107,505900139901,230,RECONDITION BLOCK DE MOTOR,10033245,16.0,41.0,505900139900
AGC02107,505900139901,240,WASH BLOCK DE MOTOR,10033245,4.0,4.0,505900139900
AGC02107,505900139901,250,PULIDO LEVAS Y CIGUEÑAL,10033245,6.0,6.0,505900139900
AGC02107,505900139901,260,RECONDITION CARTER ACEITE MOTOR,10033245,4.0,6.75,505900139900
AGC02107,505900139901,270,RECONDITION MULTIPLE DE AGUA,10033245,14.0,25.5,505900139900
AGC02107,505900139901,280,RECONDITION CAJA ENGRANAJE DELANTERO,10033245,20.0,26.0,505900139900
AGC02107,505900139901,290,RECONDITION CAJA ENGRANAJE TRASERO,10033245,14.0,17.0,505900139900
AGC02107,505900139901,300,DESARMAR Y ARMAR BANCO DE CULATAS,10033245,16.0,40.5,505900139900
AGC02107,505900139901,310,INSPECCION DE PERNOS,10033245,12.0,64.5,505900139900
AGC02107,505900139901,320,ARMAR ENGINE,10033245,80.0,156.5,505900139900
AGC02107,505900139901,330,PRUEBA DINAMOMETRICA,10033245,21.0,42.0,505900139900
AGC02107,505900139901,340,AJUSTAR PUENTE DE VALVULAS,10033245,4.0,10.5,505900139900
AGC02107,505900139901,350,PINTAR MOTOR,10033245,2.0,0.0,505900139900
AGC02107,505900139901,370,TTA MAESTRANZA,10033245,124.3,0.0,505900139900
JSM00421,505900149201,20,DESARMAR Y EVALUAR GEAR PUMP,10039907,0.0,3.0,505900149200
JSM00421,505900149201,30,DESARMAR Y EVALUAR MOTOR DELANTERO,10039907,0.0,67.0,505900149200
JSM00421,505900149201,40,RECONDITION  BLOCK DE MOTOR DELANT,10039907,0.0,30.0,505900149200
JSM00421,505900149201,50,ARMAR MOTOR TRASERO,10039907,0.0,179.0,505900149200
JSM00421,505900149201,60,ARMAR MOTOR DELANTERO,10039907,0.0,176.5,505900149200
JSM00421,505900149201,70,DESARMAR Y EVALUAR MOTOR TRASERO,10039907,0.0,99.0,505900149200
JSM00421,505900149201,80,ARMAR ACOPLAMIENTO FLEXIBLE,10039907,0.0,50.0,505900149200
JSM00421,505900149201,90,RECONDIONAR BLOCK TRASERO,10039907,0.0,32.0,505900149200
JSM00421,505900149201,100,DESARMAR Y EVALUAR ACOPLAMIENTO FLEXIBLE,10039907,0.0,35.0,505900149200
JSM00421,505900149201,110,ONDITION CAJA DE ENGRANAJE DELANTER,10039907,0.0,31.0,505900149200
JSM00421,505900149201,120,RECONDITION CARTER ACEITE MOTOR TRASERO,10039907,0.0,6.0,505900149200
JSM00421,505900149201,130,RECONDITION CAJA DE ENGRANAJE TRASERO,10039907,0.0,26.5,505900149200
JSM00421,505900149201,140,RACONDICIONARBANCO CULATAS TRA,10039907,0.0,40.0,505900149200
JSM00421,505900149201,150,RECONDITION CULATAS DELAN,10039907,0.0,39.0,505900149200
JSM00421,505900149201,160,RECONDITION BBA BARRIDO ACEITE MOTOR RE,10039907,0.0,3.5,505900149200
JSM00421,505900149201,170,RECONDITION CARTER ACEITE MOTOR DELANTER,10039907,0.0,7.0,505900149200
JSM00421,505900149201,180,RECONDITION PISTON Y BIELA DELANTERO,10039907,0.0,21.5,505900149200
JSM00421,505900149201,190,RECONDITION PISTON Y BIELA TRASERO,10039907,0.0,22.0,505900149200
JSM00421,505900149201,210,RECONDITION BBA BARRIDO ACEITE FRONT,10039907,0.0,3.5,505900149200
JSM00421,505900149201,220,RECONDITION BBA DE AGUA,10039907,0.0,3.5,505900149200
JSM00421,505900149201,230,RECONDITION BBA DE AGUA AFTERCOOLER,10039907,0.0,4.0,505900149200
JSM00421,505900149201,240,PRUEBA DINAMOMETRICA MOTOR,10039907,0.0,42.0,505900149200
JSM00421,505900149201,260,RECONDITION BBA DE TRANSFERENCIA FRONT,10039907,0.0,3.0,505900149200
JSM00421,505900149201,270,RECONDITION BBA DE TRANSFERENCIA REAR,10039907,0.0,3.0,505900149200
JSM00421,505900149201,280,RECONDITION BBA ACEITE DELANTERO FRONT,10039907,0.0,3.5,505900149200
JSM00421,505900149201,290,RECONDITION BBA ACEITE TRASERO,10039907,0.0,3.5,505900149200
JSM00421,505900149201,300,RECONDITION BANCO DE CULATAS TRASERO,10039907,0.0,43.0,505900149200
JSM00421,505900149201,310,RECONDITION INTERCAMBIADOR CALOR TRASERO,10039907,0.0,22.0,505900149200
JSM00421,505900149201,320,RECONDITION BANCO DE CULATAS DELANTERO,10039907,0.0,39.0,505900149200
JSM00421,505900149201,330,INTERCAMBIADOR CAL DELANTERO,10039907,0.0,22.0,505900149200
JSM00421,505900149201,340,INSPECT PERNOS TRASERO,10039907,0.0,17.5,505900149200
JSM00421,505900149201,350,INSPECT PERNOS DELANTERO,10039907,0.0,17.0,505900149200
JSM00421,505900149201,360,RECONDITION MANDO VENTILADOR PRIMARIO,10039907,0.0,17.0,505900149200
JSM00421,505900149201,370,RECONDITION ELECTRIC SYSTEM DEL,10039907,0.0,13.0,505900149200
JSM00421,505900149201,380,ITION ELECTRIC SYSTEM TRASE,10039907,0.0,14.0,505900149200
JSM00421,505900149201,390,CONECTAR ENGINE,10039907,0.0,42.5,505900149200
JSM00421,505900149201,430,END MOTOR DELANTERO,10039907,0.0,56.5,505900149200
JSM00421,505900149201,440,END MOTOR TRASERO,10039907,0.0,43.5,505900149200
JSM00421,505900149201,460,RECONDITION CAJA DE ENGRANAJES DELANTER,10039907,0.0,21.0,505900149200
JSM00421,505900149201,470,RECONDITION CAJA DE ENGRANAJES TRASERO,10039907,0.0,38.0,505900149200
JSM00421,505900149201,480,REACONDICIONAR TURBO DELANTERO,10039907,0.0,5.5,505900149200
JSM00421,505900149201,490,REACONDICIONAR ALTERNADOR DELANTERO,10039907,0.0,6.0,505900149200
JSM00421,505900149201,500,REACONDICIONAR AIRE ACON. DELANTERO,10039907,0.0,2.0,505900149200
JSM00421,505900149201,510,REACONDICIONAR MEC.BAL DELANTERO,10039907,0.0,26.0,505900149200
JSM00421,505900149201,520,REACONDICIONAR COMP. DE AIRE DELANTERO,10039907,0.0,3.5,505900149200
JSM00421,505900149201,530,REACONDICIONAR INTER.CALOR DELANTERO,10039907,0.0,28.0,505900149200
JSM00421,505900149201,540,REACONDICIONAR TURBO TRASERO,10039907,0.0,5.5,505900149200
JSM00421,505900149201,550,REACONDICIONAR MECANISMO TRASERO,10039907,0.0,25.0,505900149200
JSM00421,505900149201,560,REACONDICIONAR INTERCAMBIADOR TRASERO,10039907,0.0,9.0,505900149200
JSM00421,505900149201,580,REACONDICIONAR CULATAS DELANTERO,10039907,0.0,3.0,505900149200
JSM00421,505900149201,610,tta maestranza - cliente,10039907,392.1,0.0,505900149200
JSM00421,505900149201,670,WTY FCA     809 HH,10039907,809.0,0.0,505900149200
JSM00429,505900158901,10,LAVAR MOTOR,10039911,2.4,0.0,505900158900
JSM00429,505900158901,20,DESARMAR Y EVALUAR ACOPLAMIENTO FLEXIBLE,10039911,24.0,27.5,505900158900
JSM00429,505900158901,30,DESARMAR Y EVALUAR MOTOR DELANTERO,10039911,96.0,115.5,505900158900
JSM00429,505900158901,40,DESARMAR Y EVALUAR BLOCK DE MOTOR DELANT,10039911,13.8,48.0,505900158900
JSM00429,505900158901,50,MEDICION ALTURA BLOCK DELANTERO,10039911,3.0,0.0,505900158900
JSM00429,505900158901,60,REACONDICIONAR PISTON Y BIELA,10039911,16.8,24.0,505900158900
JSM00429,505900158901,70,PRUEBA POR FISURAS/FUGAS MOTOR,10039911,12.9,16.5,505900158900
JSM00429,505900158901,80,END MOTOR DELANTERO,10039911,23.5,23.0,505900158900
JSM00429,505900158901,90,REACONDICIONAR TURBOALIMENTADOR,10039911,4.8,5.5,505900158900
JSM00429,505900158901,100,REACONDICIONAR SISTEMA ELECTRICO,10039911,12.0,14.0,505900158900
JSM00429,505900158901,110,REACONDICIONAR ALTERNADOR,10039911,7.2,7.5,505900158900
JSM00429,505900158901,120,REACONDICIONAR COMPRESOR DEL A/C,10039911,1.2,2.0,505900158900
JSM00429,505900158901,130,REACONDICIONAR BOMBA DE AGUA,10039911,3.6,4.0,505900158900
JSM00429,505900158901,140,REACONDICIONAR BOMBA AGUA AFTERCOOLER,10039911,3.6,3.5,505900158900
JSM00429,505900158901,150,REACONDICIONAR BOMBA DE ACEITE MOTOR,10039911,2.4,3.5,505900158900
JSM00429,505900158901,160,REACONDICIONAR BBA.BARRIDO ACEITE MOTOR,10039911,2.4,1.5,505900158900
JSM00429,505900158901,170,REACONDICIONAR BBA.TRANSFERENCIA COMBUST,10039911,2.4,3.0,505900158900
JSM00429,505900158901,180,REACONDICIONAR COMPRESOR DE AIRE,10039911,2.4,5.0,505900158900
JSM00429,505900158901,190,REACONDICIONAR MANDO DE ACCESORIO,10039911,36.0,42.5,505900158900
JSM00429,505900158901,200,REACONDICIONAR CULATA ARMADA (TODO INCL),10039911,42.0,46.0,505900158900
JSM00429,505900158901,210,DICIONAR INTERCAMBIADOR DE CALOR,10039911,36.0,43.0,505900158900
JSM00429,505900158901,220,REACONDICIONAR CARTER ACEITE MOTOR,10039911,4.8,5.5,505900158900
JSM00429,505900158901,230,ICIONAR CAJA ENGRANAJES DISTRIBUC,10039911,24.0,24.5,505900158900
JSM00429,505900158901,240,REACONDICIONAR CAJA ENGRANAJES DISTRIBUC,10039911,16.8,27.0,505900158900
JSM00429,505900158901,250,REACONDICIONAR MECANISMO DE VALVULAS,10039911,16.8,22.5,505900158900
JSM00429,505900158901,260,REACONDICIONAR BANCO DE CULATAS,10039911,28.8,43.0,505900158900
JSM00429,505900158901,270,INSPECCIONAR PERNOS DELANTEROS,10039911,8.0,11.0,505900158900
JSM00429,505900158901,280,R MOTOR DELANTERO,10039911,156.0,216.5,505900158900
JSM00429,505900158901,290,DESARMAR Y EVALUAR MOTOR TRASERO,10039911,96.0,107.5,505900158900
JSM00429,505900158901,300,REACONDICIONAR  BLOCK DE MOTOR TRASER,10039911,13.8,29.0,505900158900
JSM00429,505900158901,310,REACONDICIONAR PISTON Y BIELA,10039911,16.8,25.0,505900158900
JSM00429,505900158901,320,PRUEBA POR FISURAS/FUGAS MOTOR,10039911,12.9,35.5,505900158900
JSM00429,505900158901,330,END,10039911,23.5,10.5,505900158900
JSM00429,505900158901,340,REACONDICIONAR TURBOS TRASERO,10039911,4.8,5.5,505900158900
JSM00429,505900158901,350,REACONDICIONAR SISTEMA ELECTRICO,10039911,12.0,13.0,505900158900
JSM00429,505900158901,360,REACONDICIONAR BOMBA DE ACEITE MOTOR,10039911,2.4,4.5,505900158900
JSM00429,505900158901,370,REACONDICIONAR BBA.BARRIDO ACEITE MOTOR,10039911,2.4,4.5,505900158900
JSM00429,505900158901,380,REACONDICIONAR BBA.TRANSFERENCIA COMBUST,10039911,2.4,4.0,505900158900
JSM00429,505900158901,390,REACONDICIONAR CULATA ARMADA (TODO INCL),10039911,42.0,47.0,505900158900
JSM00429,505900158901,400,AR INTERCAMBIADOR DE CALOR,10039911,36.0,49.0,505900158900
JSM00429,505900158901,410,REACONDICIONAR CARTER ACEITE MOTOR,10039911,7.2,11.0,505900158900
JSM00429,505900158901,420,REACONDICIONAR CAJA ENGRANAJES DISTRIBUC,10039911,24.0,27.5,505900158900
JSM00429,505900158901,430,REACONDICIONAR CAJA ENGRANAJES DISTRIBUC,10039911,19.2,22.5,505900158900
JSM00429,505900158901,440,REACONDICIONAR BANCO DE CULATAS,10039911,28.8,39.0,505900158900
JSM00429,505900158901,450,REACONDICIONAR MECANISMO DE VALVULAS,10039911,16.8,22.0,505900158900
JSM00429,505900158901,460,INSPECCIONAR PERNOS TRASEROS,10039911,8.0,11.0,505900158900
JSM00429,505900158901,470,MOTOR TRASERO,10039911,156.0,211.5,505900158900
JSM00429,505900158901,480,ARMAR ACOPLAMIENTO FLEXIBLE,10039911,45.6,152.0,505900158900
JSM00429,505900158901,490,PRUEBA DINAMOMETRICA MOTOR,10039911,19.0,25.0,505900158900
JSM00429,505900158901,500,AJUSTAR PUENTE DE VALVULAS,10039911,18.0,25.0,505900158900
JSM00429,505900158901,510,PINTAR MOTOR,10039911,4.8,0.0,505900158900
JSM00429,505900158901,540,TTAS MAESTRANZA,10039911,690.7,0.0,505900158900
JSM00429,505900158901,620,INSUMOS REPARACION DE COMPONENTE,10039911,61.0,0.0,505900158900
JSM00429,505900158901,630,MUESTRAS DE ACEITE,10039911,3.0,0.0,505900158900
LAJ00258,505900175201,10,LAVAR MOTOR,10040609,1.0,0.0,505900175200
LAJ00258,505900175201,20,DESARMAR MOTOR,10040609,80.0,79.5,505900175200
LAJ00258,505900175201,30,DESARMAR MECANISMO DE VALVULAS,10040609,18.0,19.0,505900175200
LAJ00258,505900175201,40,DESARMAR BANCO DE CULATAS,10040609,36.0,49.0,505900175200
LAJ00258,505900175201,50,DESARMAR CULATA ARMADA (TODO INCL),10040609,38.0,37.5,505900175200
LAJ00258,505900175201,60,DESARMAR GRUPO CAMISA/PISTON/BIELA,10040609,31.0,37.0,505900175200
LAJ00258,505900175201,70,DESARMAR CAJA ENGRANAJES DISTRIBUC FRONT,10040609,15.0,15.0,505900175200
LAJ00258,505900175201,80,DESARMAR CAJA ENGRANAJES DISTRIBUC REAR,10040609,15.0,15.0,505900175200
LAJ00258,505900175201,90,DESARMAR TURBOALIMENTADOR,10040609,15.0,15.0,505900175200
LAJ00258,505900175201,100,DESARMAR SISTEMA ELECTRICO,10040609,8.0,9.0,505900175200
LAJ00258,505900175201,110,DESARMAR ALTERNADOR,10040609,2.0,3.0,505900175200
LAJ00258,505900175201,120,DESARMAR BOMBA DE AGUA,10040609,2.0,3.0,505900175200
LAJ00258,505900175201,130,DESARMAR BOMBA AGUA AFTERCOOLER,10040609,2.0,3.0,505900175200
LAJ00258,505900175201,140,DESARMAR BOMBA DE ACEITE MOTOR,10040609,2.0,3.0,505900175200
LAJ00258,505900175201,150,DESARMAR BBA.BARRIDO ACEITE MOTOR,10040609,2.0,3.0,505900175200
LAJ00258,505900175201,160,DESARMAR BBA.TRANSFERENCIA COMBUST,10040609,2.0,3.0,505900175200
LAJ00258,505900175201,170,DESARMAR BBA DE ALTA DE COMBUSTIBLE,10040609,3.0,4.0,505900175200
LAJ00258,505900175201,180,DESARMAR COMPRESOR DE AIRE,10040609,5.0,6.0,505900175200
LAJ00258,505900175201,190,DESARMAR CARTER ACEITE MOTOR,10040609,8.0,9.0,505900175200
LAJ00258,505900175201,200,DESARMAR ENFRIADOR DE ACEITE,10040609,24.0,25.0,505900175200
LAJ00258,505900175201,210,DESARMAR BLOCK DE MOTOR,10040609,30.0,40.5,505900175200
LAJ00258,505900175201,220,INSPECCIONAR PERNO(S),10040609,18.0,18.0,505900175200
LAJ00258,505900175201,230,PRUEBAS HIDRAULICAS CULATAS,10040609,12.0,13.0,505900175200
LAJ00258,505900175201,240,PRUEBA POR FISURAS/FUGAS MOTOR,10040609,12.5,12.0,505900175200
LAJ00258,505900175201,250,END MOTOR,10040609,27.5,27.5,505900175200
LAJ00258,505900175201,260,ARMAR BLOCK DE MOTOR,10040609,20.0,26.0,505900175200
LAJ00258,505900175201,270,ARMAR CARTER ACEITE MOTOR,10040609,15.0,22.0,505900175200
LAJ00258,505900175201,280,ARMAR ENFRIADOR DE ACEITE,10040609,15.0,19.5,505900175200
LAJ00258,505900175201,290,ARMAR BOMBA DE AGUA,10040609,2.0,3.0,505900175200
LAJ00258,505900175201,300,ARMAR BOMBA AGUA AFTERCOOLER,10040609,2.0,3.0,505900175200
LAJ00258,505900175201,310,ARMAR BOMBA DE ACEITE MOTOR,10040609,2.0,0.0,505900175200
LAJ00258,505900175201,320,ARMAR BBA.BARRIDO ACEITE MOTOR,10040609,2.0,3.0,505900175200
LAJ00258,505900175201,330,ARMAR BBA.TRANSFERENCIA COMBUST,10040609,2.0,6.0,505900175200
LAJ00258,505900175201,340,ARMAR BBA DE ALTA DE COMBUSTIBLE,10040609,3.0,4.0,505900175200
LAJ00258,505900175201,350,ARMAR COMPRESOR DE AIRE,10040609,5.0,6.0,505900175200
LAJ00258,505900175201,360,ARMAR TURBOALIMENTADOR,10040609,15.0,23.5,505900175200
LAJ00258,505900175201,370,ARMAR SISTEMA ELECTRICO,10040609,8.0,8.5,505900175200
LAJ00258,505900175201,380,ARMAR ALTERNADOR,10040609,2.0,0.0,505900175200
LAJ00258,505900175201,390,ARMAR CAJA ENGRANAJES DISTRIBUC REAR,10040609,15.0,16.0,505900175200
LAJ00258,505900175201,400,ARMAR CAJA ENGRANAJES DISTRIBUC FRONT,10040609,15.0,16.0,505900175200
LAJ00258,505900175201,410,ARMAR GRUPO CAMISA/PISTON/BIELA,10040609,24.0,31.5,505900175200
LAJ00258,505900175201,420,ARMAR CULATA ARMADA (TODO INCL),10040609,35.0,34.0,505900175200
LAJ00258,505900175201,430,ARMAR BANCO DE CULATAS,10040609,25.0,55.0,505900175200
LAJ00258,505900175201,440,ARMAR MECANISMO DE VALVULAS,10040609,15.0,20.0,505900175200
LAJ00258,505900175201,450,ARMAR BLOCK ARMADO(SHORT-BLOCK),10040609,45.0,53.0,505900175200
LAJ00258,505900175201,460,ARMAR BLOCK ARMADO (LONG-BLOCK),10040609,65.0,80.0,505900175200
LAJ00258,505900175201,470,ARMAR MOTOR,10040609,130.0,175.0,505900175200
LAJ00258,505900175201,480,PRUEBA DINAMOMETRICA MOTOR,10040609,30.0,22.5,505900175200
LAJ00258,505900175201,490,PINTAR MOTOR,10040609,2.0,0.0,505900175200
LAJ00258,505900175201,500,AFA MOTOR,10040609,0.0,56.5,505900175200
LAJ00258,505900175201,520,TTAS MAESTRANZA,10040609,215.0,0.0,505900175200
LAJ00258,505900175201,530,MUESTRAS DE ACEITE X 03,10040609,3.4,0.0,505900175200
LAJ00258,505900175201,540,DEVOLUCION Y SOLICITUD,10040609,0.0,10.5,505900175200
JSM00421,505900149207,540,HH WTY FCA 136.5 HH,10039907,410.0,0.0,505900149200
JSM00233,505900188501,10,LAVAR MOTOR,10039857,2.4,0.0,505900188500
JSM00233,505900188501,20,DESARMAR Y EVALUAR ACOPLAMIENTO FLEXIBLE,10039857,24.0,28.0,505900188500
JSM00233,505900188501,30,DESARMAR Y EVALUAR MOTOR DELANTERO,10039857,96.0,101.0,505900188500
JSM00233,505900188501,40,DESARMAR Y EVALUAR BLOCK DE MOTOR DELANT,10039857,13.8,31.0,505900188500
JSM00233,505900188501,50,MEDICION ALTURA BLOCK DELANTERO,10039857,3.0,4.0,505900188500
JSM00233,505900188501,60,REACONDICIONAR PISTON Y BIELA,10039857,16.8,20.5,505900188500
JSM00233,505900188501,70,PRUEBA POR FISURAS/FUGAS MOTOR,10039857,12.9,13.0,505900188500
JSM00233,505900188501,80,END MOTOR DELANTERO,10039857,23.5,23.5,505900188500
JSM00233,505900188501,90,REACONDICIONAR TURBOALIMENTADOR,10039857,4.8,5.0,505900188500
JSM00233,505900188501,100,REACONDICIONAR SISTEMA ELECTRICO,10039857,12.0,14.0,505900188500
JSM00233,505900188501,110,REACONDICIONAR ALTERNADOR,10039857,7.2,8.0,505900188500
JSM00233,505900188501,120,REACONDICIONAR COMPRESOR DEL A/C,10039857,1.2,2.0,505900188500
JSM00233,505900188501,130,REACONDICIONAR BOMBA DE AGUA,10039857,3.6,4.0,505900188500
JSM00233,505900188501,140,REACONDICIONAR BOMBA AGUA AFTERCOOLER,10039857,3.6,4.0,505900188500
JSM00233,505900188501,150,REACONDICIONAR BOMBA DE ACEITE MOTOR,10039857,2.4,4.0,505900188500
JSM00233,505900188501,160,REACONDICIONAR BBA.BARRIDO ACEITE MOTOR,10039857,2.4,6.0,505900188500
JSM00233,505900188501,170,REACONDICIONAR BBA.TRANSFERENCIA COMBUST,10039857,2.4,3.0,505900188500
JSM00233,505900188501,180,REACONDICIONAR COMPRESOR DE AIRE,10039857,2.4,8.0,505900188500
JSM00233,505900188501,190,REACONDICIONAR BLOCK DELANTERO,10039857,36.0,37.5,505900188500
JSM00233,505900188501,200,REACONDICIONAR CULATA ARMADA (TODO INCL),10039857,42.0,49.5,505900188500
JSM00233,505900188501,210,RECON6DICIONAR INTERCAMBIADOR DE CALOR,10039857,36.0,38.5,505900188500
JSM00233,505900188501,220,REACONDICIONAR CARTER ACEITE MOTOR,10039857,4.8,6.0,505900188500
JSM00233,505900188501,230,REACONDICIONAR CAJA ENGRANAJES DISTRIBUC,10039857,24.0,28.0,505900188500
JSM00233,505900188501,240,REACONDICIONAR CAJA ENGRANAJES DISTRIBUC,10039857,16.8,20.0,505900188500
JSM00233,505900188501,250,REACONDICIONAR MECANISMO DE VALVULAS,10039857,16.8,25.25,505900188500
JSM00233,505900188501,260,REACONDICIONAR BANCO DE CULATAS,10039857,28.8,37.5,505900188500
JSM00233,505900188501,270,INSPECCIONAR PERNOS DELANTEROS,10039857,8.0,9.0,505900188500
JSM00233,505900188501,280,ARMAR MOTOR DELANTERO,10039857,156.0,209.0,505900188500
JSM00233,505900188501,290,DESARMAR Y EVALUAR MOTOR TRASERO,10039857,96.0,103.0,505900188500
JSM00233,505900188501,300,REACONDICIONAR  BLOCK DE MOTOR TRASER,10039857,13.8,27.0,505900188500
JSM00233,505900188501,310,MEDICION ALTURA BLOCK TRASERO,10039857,3.0,3.0,505900188500
JSM00233,505900188501,320,REACONDICIONAR PISTON Y BIELA,10039857,16.8,19.5,505900188500
JSM00233,505900188501,330,PRUEBA POR FISURAS/FUGAS MOTOR,10039857,12.9,12.0,505900188500
JSM00233,505900188501,340,END,10039857,23.5,23.5,505900188500
JSM00233,505900188501,350,REACONDICIONAR TURBOALIMENTADOR,10039857,4.8,6.0,505900188500
JSM00233,505900188501,360,REACONDICIONAR SISTEMA ELECTRICO,10039857,12.0,16.0,505900188500
JSM00233,505900188501,370,REACONDICIONAR BOMBA,10039857,2.4,4.5,505900188500
JSM00233,505900188501,380,REACONDICIONAR BBA.BARRIDO ACEITE MOTOR,10039857,2.4,4.0,505900188500
JSM00233,505900188501,390,REACONDICIONAR BBA.TRANSFERENCIA COMBUST,10039857,2.4,3.0,505900188500
JSM00233,505900188501,400,REACONDICIONAR CULATA ARMADA (TODO INCL),10039857,42.0,45.0,505900188500
JSM00233,505900188501,410,REACONDICIONAR INTERCAMBIADOR DE CALOR,10039857,36.0,39.0,505900188500
JSM00233,505900188501,420,REACONDICIONAR CARTER ACEITE MOTOR,10039857,7.2,8.5,505900188500
JSM00233,505900188501,430,REACONDICIONAR CAJA ENGRANAJES DISTRIBUC,10039857,24.0,40.5,505900188500
JSM00233,505900188501,440,REACONDICIONAR CAJA ENGRANAJES DISTRIBUC,10039857,19.2,19.5,505900188500
JSM00233,505900188501,450,REACONDICIONAR BANCO DE CULATAS,10039857,28.8,49.0,505900188500
JSM00233,505900188501,460,REACONDICIONAR MECANISMO DE VALVULAS,10039857,16.8,31.75,505900188500
JSM00233,505900188501,470,INSPECCIONAR PERNOS TRASEROS,10039857,8.0,10.0,505900188500
JSM00233,505900188501,480,ARMAR MOTOR TRASERO,10039857,156.0,245.0,505900188500
JSM00233,505900188501,490,ARMAR ACOPLAMIENTO FLEXIBLE,10039857,45.6,70.5,505900188500
JSM00233,505900188501,500,PRUEBA DINAMOMETRICA MOTOR,10039857,19.0,23.0,505900188500
JSM00233,505900188501,510,AJUSTAR PUENTE DE VALVULAS,10039857,18.0,19.0,505900188500
JSM00233,505900188501,520,PINTAR MOTOR,10039857,4.8,0.0,505900188500
JSM00233,505900188501,530,REACONDICIONAR MULTIPLES DE AGUA FR Y RE,10039857,0.0,16.5,505900188500
JSM00233,505900188501,540,INSPECCIONAR OTROS COMPONENTES,10039857,0.0,8.5,505900188500
JSM00233,505900188501,570,TTAS MAESTRANZA,10039857,679.0,0.0,505900188500
JSM00233,505900188501,600,INSUMOS REPARACION DE COMPONENTE,10039857,61.0,0.0,505900188500
JSM00233,505900188501,610,MUESTRAS DE ACEITE,10039857,3.0,3.0,505900188500
LAJ00171,505900189201,10,LAVAR MOTOR,10040577,1.0,0.0,505900189200
LAJ00171,505900189201,20,DESARMAR MOTOR,10040577,80.0,103.0,505900189200
LAJ00171,505900189201,30,DESARMAR MECANISMO DE VALVULAS,10040577,18.0,19.0,505900189200
LAJ00171,505900189201,40,DESARMAR BANCO DE CULATAS,10040577,36.0,44.5,505900189200
LAJ00171,505900189201,50,DESARMAR CULATA ARMADA (TODO INCL),10040577,38.0,47.5,505900189200
LAJ00171,505900189201,60,DESARMAR GRUPO CAMISA/PISTON/BIELA,10040577,31.0,32.0,505900189200
LAJ00171,505900189201,70,DESARMAR CAJA ENGRANAJES DISTRIBUC FRONT,10040577,15.0,16.0,505900189200
LAJ00171,505900189201,80,DESARMAR CAJA ENGRANAJES DISTRIBUC REAR,10040577,15.0,16.0,505900189200
LAJ00171,505900189201,90,DESARMAR TURBOALIMENTADOR,10040577,15.0,17.0,505900189200
