genTipoComp,genModelo,genEstado,genTipoReparacion,genHh,genNVueltas,genDemora,repNP,repNoKitCant,moVariacion,moDesarmeVariacion,moSalvatajeTrabajoReal,moSalvatajeCantPersonal,genPondExp,genPondNivel,genPondAvance,genPndCursos,repYCostos,moYCostos,ttaYCostos,genYCostos
MO,797B,TERMINADO,Overhaul,15622.0,1,-31.0,1110.0,5205.0,0.1496688741721854,-0.3631372549019608,26.0,2.0,4249.50662358643,2.868603042876902,0.0,0.0009693053311793214,431791.31,69908.31,15507.509999999998,541730.72
MA,797B,DESPACHO,Overhaul,13521.0,4,-24.0,23.0,43.0,0.2679999999999999,-0.06976744186046512,11.5,1.0,2363.8028673835124,3.395348837209302,0.0,0.06338426711941143,134334.23,6410.580000000001,11502.73,153714.81000000003
DI,797B,DESPACHO,Overhaul,21923.0,0,-10.0,97.0,47.0,0.14247787610619464,-0.0425531914893617,8.0,1.0,2255.5575221238937,2.8085106382978724,0.022201665124884366,0.38000698649278064,38328.85,4895.7,0.0,43653.23
MO,797B,DESPACHO,Overhaul,15000.0,1,0.0,1083.0,4425.0,-0.07585056306977296,-0.39251870324189525,47.0,5.0,3424.4600252661976,2.837905236907731,0.0,0.008963333557982064,383687.15,74665.67,4351.1,476892.08
MO,793F,DESPACHO,Overhaul,16006.0,1,0.0,791.0,2418.0,0.08857574232511324,-0.229404309252218,48.5,3.0,3326.5212598425196,3.015068493150685,0.0,0.012248468941382328,273522.45,43756.69,2966.05,344334.98
MF,793F,DESPACHO,Overhaul,27564.0,0,-5.0,69.0,29.0,0.531764705882353,0.01,13.5,0.0,877.8862745098039,2.68,0.059130434782608696,0.49052287581699344,55894.23,5522.83,1144.28,64353.71
MF,793C,DESPACHO,Overhaul,6327.0,0,-6.0,69.0,33.0,0.8778947368421054,-0.00980392156862745,13.5,1.0,1704.680701754386,2.215686274509804,0.02557544757033248,0.19024644945697577,59768.840000000004,6164.44,1355.29,72369.36
MA,793F,DESPACHO,Overhaul,35432.0,0,-25.0,138.0,465.0,0.11073825503355705,-0.04878048780487805,7.0,1.0,2171.228187919463,1.951219512195122,0.026511134676564154,0.1660234899328859,44201.16,6427.89,10333.15,62213.7
TR,797B,DESPACHO,Overhaul,16435.0,1,-16.0,159.0,111.0,0.48931506849315076,-0.072992700729927,6.0,1.0,3590.2301369863017,3.218978102189781,0.013329101872421454,0.07340483056957461,34991.97,7923.23,0.0,46543.11
TR,797B,DESPACHO,Overhaul,17327.0,1,-24.0,189.0,224.0,0.5109333333333334,-0.072992700729927,6.0,2.0,3508.8521505376343,2.759124087591241,0.0,0.01940966327108093,32463.5,8064.62,0.0,44679.64
TR,797F,DESPACHO,Overhaul,8765.0,1,-24.0,197.0,397.0,2.0659846547314578,-0.07971014492753623,6.0,1.0,4408.066496163683,3.347826086956522,0.013232514177693762,0.12553843047516489,55295.82,8354.87,0.0,64902.2
CO,797B,DESPACHO,Proceso Continuo,13949.0,0,-12.0,52.0,113.0,0.17642857142857135,0.0,6.0,1.0,3094.260714285714,3.333333333333333,0.0,0.030794172932330825,37322.71,5983.03,0.0,43593.44
MA,797F,DESPACHO,Proceso Continuo,29987.0,1,-1.0,19.0,65.0,0.5910034602076125,-0.024390243902439025,10.5,1.0,1775.7335640138408,2.2195121951219514,0.0,0.07912341407151097,90084.05,6175.34,958.9,97218.29
MO,797F,TERMINADO,Overhaul,16049.0,0,0.0,809.0,1458.0,0.0016372253339078768,-0.19427890345649582,27.5,2.0,3039.878695652174,2.6877234803337307,0.0,0.018132723112128147,364001.52,51964.94,7043.97,432674.71
MF,797B,DESPACHO,Proceso Continuo,15408.0,0,0.0,21.0,132.0,0.15374999999999997,0.018867924528301886,16.0,2.0,2627.3406250000003,2.0,0.0,0.025240836466165414,79049.57,6837.75,0.0,85887.32
TR,797F,DESPACHO,Overhaul,13324.0,1,-2.0,199.0,333.0,0.14594594594594595,-0.0661764705882353,6.0,2.0,4535.613513513514,3.375,0.04028132992327366,0.20171586059743954,45778.15,8031.78,0.0,54730.58
MF,797F,DESPACHO,Overhaul,15006.0,2,-19.0,59.0,63.0,0.5257142857142858,-0.04424778761061947,16.0,1.0,2720.1968253968253,2.442477876106195,0.0342439399769142,0.25056437389770725,75360.07,6819.25,0.0,82179.32
TR,797B,DESPACHO,Overhaul,13876.0,0,-11.0,181.0,132.0,0.27878787878787875,-0.05925925925925926,6.0,1.0,3606.0495867768595,3.355555555555555,0.0,0.051816006959547634,37748.77,7880.49,0.0,47464.8
MF,797F,DESPACHO,Overhaul,10418.0,1,-9.0,27.0,75.0,0.43765432098765433,-0.06896551724137931,15.5,1.0,1772.6996699669967,2.637931034482759,0.0,0.035891089108910895,187525.39,7012.72,215.61,196951.74
MA,797B,DESPACHO,Overhaul,24750.0,0,-24.0,22.0,84.0,0.7301694915254237,-0.06976744186046512,11.5,1.0,1236.3651877133104,1.1395348837209303,0.0,0.1392730974193162,70164.25,6383.86,9785.62,90752.79999999999
MF,797F,DESPACHO,Proceso Continuo,18023.0,1,0.0,16.0,3.0,0.09821428571428571,-0.06896551724137931,16.0,2.0,2083.9553571428573,2.353448275862069,0.015742128935532233,0.3126541241496599,104849.51,7179.63,0.0,112029.14
MA,793F,DESPACHO,Overhaul,24328.0,1,-1.0,130.0,294.0,0.6683823529411765,-0.06976744186046512,7.0,1.0,2141.6948529411766,2.104651162790698,0.0,0.16458333333333333,32619.83,5874.54,11094.210000000001,53541.58
TR,797B,DESPACHO,Overhaul,14413.0,0,0.0,185.0,197.0,0.42727272727272714,-0.09929078014184398,8.0,3.0,3103.1764705882356,2.482269503546099,0.0,0.04766595633468698,75398.89000000001,8114.38,0.0,86928.27
DI,797B,DESPACHO,Overhaul,2370.0,2,-5.0,89.0,73.0,0.08818181818181821,0.046511627906976744,8.0,1.0,3357.745454545455,2.0,0.0,0.3982592845750741,26178.16,4754.36,884.4,31978.230000000003
MF,797B,DESPACHO,Overhaul,12707.0,2,-19.0,25.0,27.0,0.725,-0.06896551724137931,10.5,1.0,1681.7697368421054,2.043103448275862,0.006371814092953522,0.25246710526315785,128027.69,6573.3,335.75,138176.24000000002
MF,797B,DESPACHO,Proceso Continuo,24512.0,1,0.0,29.0,35.0,0.29969230769230765,-0.009174311926605505,16.0,2.0,2376.0615384615385,2.688073394495413,0.04427602712405265,0.30746520146520145,116171.86,6944.59,0.0,124330.54
MF,797B,DESPACHO,Overhaul,20718.0,1,-22.0,22.0,71.0,0.7653731343283582,-0.09243697478991597,16.0,2.0,2701.997014925373,2.4201680672268906,0.024844720496894408,0.10490878938640133,88968.75,7256.94,220.12,101495.76
MO,797F,DESPACHO,Overhaul,18503.0,0,0.0,783.0,1664.0,0.01594746716697936,-0.18847539015606243,27.5,3.0,3133.445410628019,2.7578419071518194,0.0,0.007544222876030656,364986.37,47082.68,5984.82,424112.48
MA,797F,DESPACHO,Proceso Continuo,28726.0,0,-48.0,12.0,93.0,0.09211356466876967,-0.2,11.0,1.0,2217.470031545741,1.66,0.0,0.10381365479945923,79357.6,6786.26,0.0,86143.86
MA,797F,DESPACHO,Overhaul,9209.0,3,-17.0,118.0,257.0,1.343252595155709,-0.06976744186046512,11.5,1.0,1645.5397923875432,2.186046511627907,0.08796764408493427,0.4902290327895864,79617.37,6251.63,1187.83,94589.90000000001
TR,797B,DESPACHO,Overhaul,7135.0,0,-2.0,189.0,172.0,0.22787610619469026,-0.072992700729927,6.0,1.0,3237.3696808510635,3.218978102189781,0.0,0.08827920865994773,42684.75,9828.7,0.0,54685.590000000004
MA,797F,DESPACHO,Proceso Continuo,31843.0,1,-24.0,14.0,6.0,0.10731707317073175,-0.047619047619047616,11.5,2.0,2475.637630662021,2.0,0.0,0.0539152759948652,99300.51,6237.02,1215.73,106753.26
TR,793C,DESPACHO,Overhaul,14983.0,4,-7.0,117.0,59.0,0.05427135678391966,-0.13636363636363635,7.0,0.0,4972.723618090452,2.727272727272727,0.0,0.007537688442211055,15492.25,4313.61,0.0,20766.78
MA,797B,DESPACHO,Overhaul,0.0,0,-7.0,21.0,35.0,0.20264900662251653,-0.1111111111111111,11.5,2.0,1506.1854304635763,0.9,0.0,0.3065721699391968,119105.98,6560.97,220.12,126962.74
MF,797B,DESPACHO,Overhaul,14071.0,2,-26.0,27.0,28.0,0.19462686567164175,-0.05263157894736842,16.0,3.0,2040.089552238806,2.5087719298245617,0.0,0.05405678375042083,124949.36,7283.9,220.12,133160.44
DI,797B,DESPACHO,Overhaul,21505.0,1,-4.0,80.0,26.0,0.2880733944954129,0.0,8.0,1.0,3614.2018348623856,1.8666666666666667,0.04057971014492753,0.33619024625784644,34165.57,4708.91,851.34,39725.82
DI,797F,DESPACHO,Overhaul,30410.0,0,-19.0,85.0,58.0,0.03189655172413795,-0.09090909090909091,8.0,1.0,2503.8060344827586,1.9393939393939394,0.0,0.4811479128856625,27437.41,5019.51,0.0,32456.92
MA,797F,DESPACHO,Overhaul,18023.0,0,0.0,17.0,24.0,0.9114754098360656,-0.10112359550561797,11.5,2.0,1689.8360655737706,1.1685393258426966,0.0,0.034598620869112674,39965.53,6668.11,10771.11,62883.63
DI,797B,DESPACHO,Overhaul,23458.0,0,-19.0,95.0,41.0,0.04086956521739133,-0.07216494845360824,8.0,2.0,3067.321739130435,1.9381443298969072,0.0,0.2189052795031056,28673.92,4976.77,1139.2,34789.89
MF,797F,DESPACHO,Overhaul,12037.0,2,-23.0,37.0,37.0,0.5460227272727274,-0.14960629921259844,16.0,2.0,2177.3011363636365,2.2440944881889764,0.01985621362547073,0.29873280502392346,79148.53,7709.49,0.0,86858.02
CO,797F,DESPACHO,Proceso Continuo,10904.0,1,0.0,27.0,29.0,0.03208191126279856,0.0,6.0,1.0,4505.80204778157,4.0,0.0,0.008776206728425157,22619.31,6343.43,0.0,28962.739999999998
DI,797F,DESPACHO,Overhaul,20791.0,0,-12.0,86.0,37.0,0.26026200873362454,-0.03225806451612903,8.0,1.0,3560.117903930131,3.870967741935484,0.0,0.1678883343730505,40899.65,4955.86,878.77,47850.17
MA,797F,DESPACHO,Proceso Continuo,12668.0,0,-1.0,10.0,5.0,0.11180555555555552,-0.09090909090909091,10.5,1.0,1758.8194444444446,1.9090909090909092,0.0958498023715415,0.365041727582846,107883.01000000001,6319.200000000001,0.0,114302.73999999999
MA,797F,DESPACHO,Overhaul,21618.0,1,-24.0,14.0,7.0,0.5121311475409838,-0.1111111111111111,11.5,2.0,2235.3967213114756,2.2888888888888888,0.004830917874396135,0.25634790528233153,56010.34,6674.77,2944.26,68930.11
CO,797F,DESPACHO,Overhaul,15401.0,0,-38.0,141.0,185.0,0.20827067669172925,-0.125,6.0,3.0,3525.240601503759,1.75,0.0,0.009214766238905533,30126.63,5776.82,0.0,36339.08
CO,797F,TERMINADO,Overhaul,25532.0,1,-39.0,73.0,100.0,0.053770491803278614,0.0,6.0,1.0,3614.9311475409836,3.5714285714285716,0.0,0.13252804141501295,33456.13,6649.75,0.0,40558.27
MF,797B,DESPACHO,Proceso Continuo,20000.0,0,-1.0,14.0,3.0,0.3516483516483517,0.009345794392523364,16.0,0.0,3150.230769230769,2.7009345794392523,0.030475416497358795,0.09935897435897434,73665.66,5990.07,0.0,79655.73
MA,797F,DESPACHO,Overhaul,11615.0,1,-52.0,21.0,51.0,0.8385454545454546,-0.12087912087912088,11.5,2.0,1523.9309090909092,2.032967032967033,0.06641184902054467,0.5769696969696969,52589.659999999996,6021.97,1863.4,60475.03
MA,797F,DESPACHO,Overhaul,14789.0,0,-46.0,94.0,64.0,0.7218543046357616,-0.12087912087912088,11.0,2.0,1480.728476821192,0.9340659340659341,0.0,0.01734053677239456,50947.13,6609.56,5718.64,67913.12
TR,797B,DESPACHO,Overhaul,14934.0,6,0.0,179.0,233.0,0.38497409326424875,-0.072992700729927,5.0,1.0,4364.940414507772,3.2846715328467155,0.0,0.14405508590128172,48763.31,8459.19,0.0,60586.9
TR,797B,DESPACHO,Overhaul,11508.0,1,0.0,171.0,168.0,0.47228260869565203,-0.072992700729927,5.0,1.0,3744.320652173913,3.218978102189781,0.0,0.024098970251716246,40981.49,8066.54,0.0,52579.979999999996
CO,797F,DESPACHO,Overhaul,17657.0,1,-4.0,27.0,35.0,0.19267399267399277,0.0,6.0,0.0,3463.2417582417584,2.4047619047619047,0.004140786749482401,0.015423173317910158,20785.09,5990.07,0.0,27304.62
DI,797B,DESPACHO,Overhaul,24983.0,0,-18.0,85.0,31.0,0.12792792792792795,0.0,7.0,2.0,1780.1756756756758,2.0,0.02222222222222222,0.4025872677188467,41114.9,4856.4,0.0,46219.27
MF,797B,DESPACHO,Overhaul,13430.0,4,-23.0,19.0,11.0,0.6319999999999999,-0.02702702702702703,15.0,2.0,3114.1723076923076,1.7117117117117118,0.043478260869565216,0.2704493927125506,77502.77,7107.91,0.0,84610.68
MA,797B,DESPACHO,Overhaul,32755.0,2,0.0,26.0,43.0,1.9168831168831169,-0.08695652173913043,11.0,1.0,1932.5422077922078,1.8043478260869565,0.0,0.007518796992481203,67750.76,6740.24,11922.789999999999,89473.25
TR,793C,DESPACHO,Overhaul,7784.0,0,-6.0,160.0,90.0,0.12279069767441864,-0.14606741573033707,7.0,2.0,3447.874418604651,2.741573033707865,0.0,0.10347962930582269,23954.57,4704.38,0.0,29537.37
TR,797B,DESPACHO,Overhaul,17200.0,2,-2.0,200.0,170.0,0.7865814696485625,-0.12413793103448276,5.5,1.0,2781.0607028753993,2.6689655172413795,0.0,0.09786446948041029,51479.020000000004,6849.09,0.0,62319.14
MO,797B,DESPACHO,Overhaul,15000.0,1,0.0,1092.0,4522.0,0.037292464878671834,-0.2979827089337176,47.0,5.0,3224.2639022822245,3.407780979827089,0.0,0.019407460040866117,389584.43,69292.24,7318.58,480393.95
MF,797F,DESPACHO,Proceso Continuo,20208.0,2,-2.0,12.0,3.0,0.23825503355704697,-0.05263157894736842,16.0,0.0,1736.3120805369126,1.8421052631578947,0.0,0.0,76408.34,6538.61,0.0,82946.95
TR,797F,DESPACHO,Overhaul,5478.0,0,-1.0,161.0,306.0,0.3092391304347826,-0.015503875968992248,6.0,1.0,3227.100543478261,3.0,0.0,0.05144450800915332,54485.84,8138.0,0.0,64673.89
MA,797B,DESPACHO,Overhaul,16803.0,0,0.0,24.0,95.0,0.6862745098039216,-0.13043478260869565,11.0,1.0,1398.3300653594772,1.8695652173913042,0.0,0.0,92559.48000000001,6698.65,1003.17,100261.3
TR,797B,DESPACHO,Overhaul,9033.0,2,0.0,174.0,178.0,0.42962962962962964,-0.11805555555555555,6.0,2.0,3909.167901234568,3.5208333333333335,0.0,0.04564002599090318,53871.6,8856.35,0.0,66802.77
DI,797B,DESPACHO,Overhaul,19559.0,2,-24.0,97.0,146.0,0.23317972350230426,0.058823529411764705,8.0,1.0,3030.940092165899,1.9529411764705884,0.03734015345268542,0.3032696949747641,30289.42,4747.3,1202.0,37090.68
MF,797B,DESPACHO,Proceso Continuo,29201.0,1,-2.0,20.0,11.0,0.15673981191222572,-0.01818181818181818,11.0,1.0,2555.862068965517,2.9545454545454546,0.016600790513833993,0.0762250453720508,85502.44,6999.39,0.0,92501.83
MA,797B,DESPACHO,Proceso Continuo,11474.0,1,-4.0,12.0,5.0,0.1525547445255475,-0.10112359550561797,11.5,0.0,1783.3832116788321,2.348314606741573,0.030288226673180263,0.1635036496350365,111225.02,6012.01,0.0,117237.03
MA,797F,DESPACHO,Overhaul,19549.0,1,1.0,16.0,5.0,0.28370607028753997,-0.15789473684210525,11.5,2.0,1669.888178913738,2.210526315789474,0.028375286041189933,0.1084170089761144,84275.49,6850.07,1104.3,94183.49
CO,797B,DESPACHO,Overhaul,18342.0,4,0.0,118.0,91.0,0.1773869346733669,-0.2,6.0,0.0,4123.896984924623,4.0,0.0,0.0,27024.76,8694.76,0.0,39187.810000000005
CO,797F,DESPACHO,Proceso Continuo,9157.0,2,-6.0,20.0,14.0,0.35350877192982466,-0.06666666666666667,6.0,0.0,3519.1052631578946,3.2666666666666666,0.0,0.004934210526315789,18749.4,5002.7,0.0,23886.14
MA,797B,DESPACHO,Overhaul,9111.0,2,-1.0,27.0,58.0,0.5342192691029899,-0.047619047619047616,11.5,2.0,1956.4584717607972,1.6904761904761905,0.0,0.07107747219654895,110988.93,6583.85,0.0,117572.78
MA,797B,DESPACHO,Overhaul,13309.0,3,-8.0,35.0,45.0,0.537123745819398,-0.09090909090909091,11.5,2.0,1899.0033444816054,1.5909090909090908,0.0,0.11084567606306736,69754.22,6605.83,4357.0,83985.14
MA,797B,DESPACHO,Overhaul,30647.0,3,-1.0,29.0,43.0,0.9298701298701302,-0.12087912087912088,11.5,2.0,1540.8116883116884,1.3846153846153846,0.0,0.00046382189239332097,108461.23999999999,6737.450000000001,1953.0400000000002,122959.08
MA,797B,DESPACHO,Proceso Continuo,2474.0,4,-4.0,18.0,65.0,0.15677655677655683,-0.06976744186046512,11.5,0.0,1770.3736263736264,1.9069767441860466,0.0,0.0,95609.6,5990.070000000001,1825.27,103424.94
MA,797B,DESPACHO,Overhaul,6806.0,0,-1.0,31.0,99.0,0.46184210526315783,-0.058823529411764705,11.5,2.0,1267.407894736842,1.9411764705882353,0.032225063938618924,0.12033991228070176,151610.04,6862.7300000000005,12296.730000000001,173448.54
MF,797F,DESPACHO,Overhaul,24040.0,1,-14.0,26.0,29.0,0.7359756097560974,-0.02702702702702703,16.0,1.0,1571.1798780487807,2.4324324324324325,0.0023501762632197414,0.3715821566110398,105766.06,7277.97,227.91,117824.64
MF,797F,DESPACHO,Proceso Continuo,23974.0,1,-5.0,14.0,4.0,0.23677419354838702,-0.12195121951219512,16.0,0.0,2459.3483870967743,1.902439024390244,0.0,0.05645161290322581,80459.18,6801.91,0.0,87261.09
MA,797F,DESPACHO,Overhaul,10085.0,1,-8.0,97.0,70.0,0.7116719242902209,-0.23076923076923078,12.0,2.0,2426.6056782334385,1.5576923076923077,0.0,0.21952330879775675,101530.63,7017.799999999999,4140.0199999999995,117840.19
MA,797B,DESPACHO,Overhaul,7764.0,5,-3.0,16.0,17.0,0.37212121212121213,-0.10112359550561797,11.5,2.0,2223.7363636363634,1.4606741573033708,0.04103566194430874,0.18445308346624134,118682.25,7407.950000000001,12296.730000000001,141591.79
MA,797F,DESPACHO,Proceso Continuo,20508.0,3,-3.0,11.0,5.0,0.09652777777777782,-0.06976744186046512,11.5,0.0,2138.0,3.0697674418604652,0.028311425682507586,0.2857638888888889,53841.659999999996,6284.33,0.0,60125.990000000005
TR,D11T,DESPACHO,Overhaul,0.0,0,-2.0,32.0,26.0,0.08695652173913043,-0.11764705882352941,3.5,1.0,4256.869565217391,3.7058823529411766,0.0,0.20435259344012205,16527.38,3044.18,0.0,19737.96
DI,793F,DESPACHO,Overhaul,27498.0,0,-20.0,42.0,0.0,0.07304347826086961,-0.13333333333333333,7.0,1.0,2489.9652173913046,2.8,0.0,0.5761155606407322,17444.82,2551.71,1171.86,21378.050000000003
MA,797F,DESPACHO,Overhaul,13656.0,1,-7.0,21.0,50.0,0.8854368932038835,-0.1836734693877551,11.5,2.0,1676.0420711974111,1.7346938775510203,0.0,0.051155396582070065,52895.21,6853.120000000001,11895.349999999999,77185.90999999999
CO,797F,DESPACHO,Proceso Continuo,28132.0,1,-6.0,19.0,16.0,0.12761194029850742,0.0,6.0,0.0,2671.9552238805973,2.5,0.0,0.0,22080.33,5847.92,0.0,28394.17
TR,793F,DESPACHO,Overhaul,1394.0,0,-6.0,139.0,104.0,-0.09953051643192483,-0.09523809523809523,6.0,1.0,2014.0938967136149,2.6547619047619047,0.0,0.0,27545.2,4734.82,2791.6400000000003,35071.66
MF,797B,DESPACHO,Proceso Continuo,0.0,0,-3.0,14.0,3.0,0.12844036697247707,-0.05263157894736842,10.5,1.0,2369.6880733944954,1.8421052631578947,0.0,0.02408256880733945,79595.95,7135.33,0.0,86731.28
MA,797B,DESPACHO,Proceso Continuo,15969.0,2,0.0,28.0,65.0,0.04916943521594688,-0.1111111111111111,10.5,1.0,1366.7076411960134,1.4444444444444446,0.0,0.051407588739290085,50485.030000000006,6567.99,1780.79,58833.810000000005
MA,793F,DESPACHO,Overhaul,37773.0,1,-4.0,108.0,158.0,0.5375375375375375,-0.1958762886597938,12.0,2.0,1876.900900900901,1.7835051546391751,0.0,0.054686265212581,42457.979999999996,7389.37,11777.56,67215.95
MA,793F,DESPACHO,Overhaul,32127.0,0,-7.0,94.0,112.0,0.46041666666666675,-0.22772277227722773,7.0,1.0,1651.486111111111,2.198019801980198,0.06112785191562634,0.20228587962962963,44524.98,6384.700000000001,1627.5,55825.240000000005
DI,797B,DESPACHO,Overhaul,13940.0,2,-17.0,99.0,57.0,-0.023628691983122337,-0.05263157894736842,8.0,1.0,1862.9240506329113,1.936842105263158,0.042105263157894736,0.3703109302792847,32172.14,5270.28,0.0,37442.420000000006
CO,797B,DESPACHO,Proceso Continuo,15000.0,0,-3.0,17.0,6.0,0.1765567765567765,-0.0967741935483871,6.0,0.0,5804.970695970696,3.161290322580645,0.0,0.006181318681318682,22506.03,5957.02,0.0,28895.69
MA,797B,DESPACHO,Overhaul,15000.0,7,-7.0,18.0,17.0,0.6264984227129339,-0.058823529411764705,11.5,2.0,1606.0788643533124,2.0,0.019948849104859338,0.07432026438335587,59025.96,7271.71,230.53,71065.76
DI,854K,DESPACHO,Overhaul,19741.0,1,-6.0,34.0,13.0,0.5377777777777778,-0.1111111111111111,6.0,2.0,3042.5444444444443,3.6666666666666665,0.0,0.5823318713450293,11627.77,2010.53,0.0,14726.56
MA,797F,DESPACHO,Overhaul,17355.0,1,-6.0,26.0,42.0,0.7907284768211919,-0.12087912087912088,11.5,1.0,1685.549668874172,0.9230769230769231,0.0,0.1268579838116262,104899.16,6700.38,4071.82,121053.69
MO,797F,TERMINADO,Overhaul,17400.0,0,-1.0,814.0,1626.0,0.09518581081081084,-0.2683982683982684,24.5,2.0,3502.830515821413,2.764069264069264,0.0,0.004970380002889756,393141.42,53010.55,7665.84,468969.19
MA,797F,DESPACHO,Overhaul,10119.0,0,-3.0,31.0,74.0,1.4638157894736843,-0.1111111111111111,11.5,2.0,1321.4276315789473,1.6555555555555554,0.0,0.046148815020006166,89871.01,6747.16,7560.08,113177.95999999999
DI,797F,DESPACHO,Overhaul,27352.0,0,-23.0,84.0,41.0,0.1305555555555555,-0.05263157894736842,8.0,1.0,6964.7037037037035,4.0,0.0,0.02962962962962963,20947.87,4795.58,573.78,26317.23
TR,16M,TERMINADO,Overhaul,2636.0,6,0.0,154.0,65.0,0.15483870967741925,-0.10638297872340426,5.5,1.0,4092.8999999999996,3.1063829787234045,0.0,0.0169494459833795,18723.12,5540.099999999999,0.0,24444.24
MA,797B,DESPACHO,Overhaul,0.0,4,-6.0,83.0,67.0,1.1190031152647977,-0.2079207920792079,12.5,2.0,2256.2492211838003,2.0,0.0,0.05930275454992621,100016.88,7134.58,230.52,114951.63
MA,797B,TERMINADO,Overhaul,8234.0,1,-6.0,14.0,78.0,0.2057324840764332,-0.1919191919191919,11.5,2.0,2400.984076433121,1.8686868686868687,0.0,0.24191250419041235,64036.75,6981.83,13081.12,85406.06
MA,797B,TERMINADO,Overhaul,16277.0,0,-8.0,78.0,4.0,0.22392638036809817,-0.26605504587155965,11.5,2.0,1727.717791411043,2.5871559633027523,0.02512963701635421,0.18096477774190073,67542.56,7252.29,3970.08,80493.66
MO,797B,DESPACHO,Overhaul,15000.0,3,-5.0,1060.0,4610.341,-0.005862388151804999,-0.2949745083758194,47.0,3.0,3404.9172435494024,2.6455223880597014,0.0,0.01628843979047682,482385.67000000004,72797.26,8360.36,579179.72
MF,793F,DESPACHO,Overhaul,16184.0,0,-16.0,69.0,19.0,0.12439862542955323,-0.11403508771929824,13.5,2.0,2975.0274914089346,2.5087719298245617,0.02822273073989321,0.22317929703985045,79126.68,6581.36,230.53,86300.61
MA,797B,DESPACHO,Overhaul,14324.0,6,-3.0,23.0,125.0,0.8283828382838284,-0.03614457831325301,11.5,2.0,2265.808580858086,2.566265060240964,0.05500261917234153,0.12256342175570942,78355.64,6849.22,10990.189999999999,101607.54
MA,793F,DESPACHO,Overhaul,27498.0,2,-17.0,95.0,96.0,0.7775280898876405,-0.11363636363636363,7.0,1.0,2464.3932584269664,2.772727272727273,0.02964426877470356,0.1355805243445693,91949.45,6110.08,1626.88,104070.11
CO,797B,DESPACHO,Proceso Continuo,16624.0,4,0.0,17.0,17.0,0.05412541254125405,-0.11578947368421053,6.0,1.0,3261.762376237624,1.768421052631579,0.0,0.02918186555497655,30571.07,6799.82,0.0,37726.9
MA,797F,DESPACHO,Overhaul,17889.0,5,-3.0,19.0,10.0,0.792332268370607,-0.08045977011494253,11.5,2.0,3417.9456869009587,3.218390804597701,0.031484257871064465,0.15395367412140573,117011.47,7171.48,886.17,130638.49
TR,797B,DESPACHO,Overhaul,9097.0,1,-5.0,180.0,230.0,0.299736147757256,-0.08633093525179857,6.0,1.0,4258.160949868074,3.8848920863309355,0.013137316233969347,0.14484099430634634,48900.38,8440.77,0.0,59821.13
MF,797F,DESPACHO,Proceso Continuo,11822.0,0,0.0,10.0,4.0,0.1574585635359116,0.018867924528301886,16.0,1.0,2112.890207715134,2.0,0.0,0.1764212088083711,77681.86,8182.9,0.0,85864.76
MA,797F,DESPACHO,Proceso Continuo,15112.0,0,0.0,10.0,5.0,0.0526666666666667,-0.10112359550561797,11.5,2.0,1911.8700000000001,2.0,0.030288226673180263,0.2359980506822612,84768.37,6781.400000000001,998.89,92548.66
TR,797B,DESPACHO,Overhaul,2072.0,0,-9.0,159.0,148.0,0.3984455958549222,-0.0661764705882353,6.0,1.0,4382.888601036269,3.7058823529411766,0.0,0.028929188255613126,40037.25,8881.17,0.0,52469.44
TR,797B,TERMINADO,Overhaul,15000.0,2,-5.0,167.0,192.0,0.23023872679045096,-0.08633093525179857,6.0,1.0,3799.4217506631303,1.5107913669064748,0.0,0.0400719969685487,48069.88,8669.88,0.0,58565.060000000005
TR,797B,DESPACHO,Overhaul,16468.0,0,-10.0,181.0,198.0,0.1518518518518518,-0.09285714285714286,6.0,1.0,4208.034391534391,3.478571428571428,0.02981366459627329,0.13593507578469985,41424.39,8393.9,0.0,50997.939999999995
DI,797B,DESPACHO,Overhaul,20192.0,4,-6.0,107.0,59.0,-0.017094017094017096,-0.11764705882352941,8.0,1.0,2880.991452991453,1.9411764705882353,0.0,0.20787545787545786,100335.43,5237.52,933.11,106506.06
CO,797F,DESPACHO,Proceso Continuo,0.0,0,0.0,73.0,63.0,0.24981132075471693,0.0,6.0,1.0,3508.7773584905663,3.6666666666666665,0.0,0.0032345013477088945,41774.83,5912.11,4302.99,52647.65
MA,797F,DESPACHO,Proceso Continuo,22125.0,3,-4.0,17.0,5.0,0.0025396825396825757,-0.047619047619047616,11.5,2.0,3825.0603174603175,3.5,0.0,0.20463062417949635,64494.41,7120.47,0.0,71614.88
MF,797B,DESPACHO,Proceso Continuo,14267.0,1,-2.0,18.0,17.0,0.03361344537815126,-0.11475409836065574,16.0,1.0,1970.6442577030812,2.0491803278688523,0.0021382751247327157,0.10750405425328025,148962.02,8069.87,0.0,157031.88999999998
MA,797B,TERMINADO,Overhaul,15500.0,0,-5.0,19.0,100.0,0.7527868852459018,-0.05084745762711865,11.5,2.0,2185.9475409836064,1.0,0.0,0.2507679033649698,58525.6,6993.26,5800.09,77380.09999999999
MA,797B,DESPACHO,Proceso Continuo,16934.0,5,-4.0,18.0,26.0,-0.013124999999999965,-0.06976744186046512,11.5,2.0,1460.490625,1.302325581395349,0.0,0.005133928571428571,124976.18,7233.5,1711.39,133921.07
